Date,Open,High,Low,Close,Volume
2019-01-02 00:00:00+00:00,3.2386511702127136,3.43300976547338,3.2240246801205985,3.3769829273223877,508752000
2019-01-03 00:00:00+00:00,3.3167422733245417,3.3507054977541753,3.165519334999033,3.1729564666748047,705552000
2019-01-04 00:00:00+00:00,3.2460891404180807,3.4144177052192304,3.215348820802107,3.3762402534484863,585620000
2019-01-07 00:00:00+00:00,3.4335063448265637,3.5919186397254865,3.3821894994418393,3.554980516433716,709160000
2019-01-08 00:00:00+00:00,3.6365417630672487,3.638773115344162,3.393841183709454,3.466477870941162,786016000
2019-01-09 00:00:00+00:00,3.5177943883948593,3.5820023877661367,3.4672215634745385,3.5346522331237793,617260000
2019-01-10 00:00:00+00:00,3.5153156888004435,3.6090242121554184,3.4548263701592545,3.6003475189208984,523156000
2019-01-11 00:00:00+00:00,3.578035639733323,3.7124011996404653,3.550270223301125,3.68959379196167,874764000
2019-01-14 00:00:00+00:00,3.637285077023628,3.7547927822667417,3.6137338873293614,3.729506254196167,730168000
2019-01-15 00:00:00+00:00,3.7622302794111397,3.801647525137596,3.697030962334933,3.715376138687134,617012000
2019-01-16 00:00:00+00:00,3.74264616805401,3.775617603850056,3.684388199090273,3.6898419857025146,470104000
2019-01-17 00:00:00+00:00,3.6568700231702356,3.8011515963552576,3.629600148348307,3.7612385749816895,493436000
2019-01-18 00:00:00+00:00,3.811067993420753,3.916428340056704,3.7595033779921327,3.8903980255126953,651336000
2019-01-22 00:00:00+00:00,3.860153532195278,3.8718051248869383,3.657861758814869,3.6881062984466553,661552000
2019-01-23 00:00:00+00:00,3.743390220893512,3.832140745573606,3.669761968543829,3.700998067855835,591020000
2019-01-24 00:00:00+00:00,3.785533236384067,3.9305583451684987,3.780822998564525,3.912957191467285,708972000
2019-01-25 00:00:00+00:00,3.8534604320864054,3.9883215524618927,3.7508272007830743,3.970224380493164,1154572000
2019-01-28 00:00:00+00:00,3.385164011862135,3.5113484074474446,3.2475760317779505,3.421358346939087,2511528000
2019-01-29 00:00:00+00:00,3.3752484215285294,3.4235903710038373,3.2478244397568155,3.262450933456421,1153932000
2019-01-30 00:00:00+00:00,3.338558023729748,3.4203671788864196,3.2589799843642315,3.4059886932373047,974228000
2019-01-31 00:00:00+00:00,3.402765635236416,3.5993556057019305,3.380949782690653,3.56365704536438,842852000
2019-02-01 00:00:00+00:00,3.5822493916337703,3.639020010974739,3.5346514767671184,3.587951183319092,625048000
2019-02-04 00:00:00+00:00,3.603817555380121,3.7354559715584528,3.5817539341611235,3.698270082473755,528592000
2019-02-05 00:00:00+00:00,3.7101697053492084,3.754049180499091,3.6764544905665915,3.7173590660095215,542424000
2019-02-06 00:00:00+00:00,3.750578513726454,3.8574264238034544,3.7451247279340616,3.792970657348633,702464000
2019-02-07 00:00:00+00:00,3.74661267058067,3.74884378662524,3.611751552669913,3.65463924407959,637120000
2019-02-08 00:00:00+00:00,3.587455765379998,3.683891402239543,3.573077281337774,3.673231601715088,461604000
2019-02-11 00:00:00+00:00,3.6291043013049493,3.6833958066617254,3.5822499269282733,3.630591869354248,495180000
2019-02-12 00:00:00+00:00,3.6690181096884387,3.763222655877582,3.6546393854278967,3.7476043701171875,591060000
2019-02-13 00:00:00+00:00,3.7771045173246294,3.8631281274147784,3.7634695803135063,3.7899956703186035,605372000
2019-02-14 00:00:00+00:00,3.789004063817399,3.859161620302548,3.745868137747768,3.830900192260742,827264000
2019-02-15 00:00:00+00:00,4.039637602448917,4.062444772501486,3.8777546414836745,3.900562047958374,1516748000
2019-02-19 00:00:00+00:00,3.8899025744165323,3.963778826670554,3.8708138488600423,3.883208990097046,551892000
2019-02-20 00:00:00+00:00,3.9124610379970117,3.9977408564554087,3.9013054608465048,3.930558204650879,540988000
2019-02-21 00:00:00+00:00,3.9432023168388324,3.9677448275400224,3.8470144373521085,3.8616409301757812,448548000
2019-02-22 00:00:00+00:00,3.9134528187822863,3.96526519639102,3.8998178830233114,3.9464242458343506,401740000
